"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"921","3 Stocks to Take advantage of recovering OIL prices. From $48/barrel to $65 in near term. IMO, XOM, RDS.B… https://t.co/e2npoLUBJp",FALSE,0,NA,2017-04-01 22:30:22,TRUE,NA,"848301540007976960",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","KPLR_Invest",1,FALSE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/673970365584936964/lTDfb_dy_normal.png"
"922","Look around, what do you see..... #LNG #gastech2017 #inspiration https://t.co/ukFpaQp7nL",FALSE,21,NA,2017-04-01 22:05:28,FALSE,NA,"848295273491288064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XOM_NatGas",14,FALSE,FALSE,NA,NA,"Houston, TX","en","http://pbs.twimg.com/profile_images/704440037941731328/Sch1Qi3y_normal.jpg"
"923","CVS has replaced XOM as Top Stock Pick. Huge upside potential. Details: https://t.co/YvBSNcutzb… https://t.co/m6yk9pGmaY",FALSE,0,NA,2017-04-01 22:00:48,TRUE,NA,"848294097601409024",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","KPLR_Invest",0,FALSE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/673970365584936964/lTDfb_dy_normal.png"
"924","RT @kali0x2a: [thread]

this thread is all about $XOM #XOM #exxon #exxonmobil 's crimes against #science, #climate &amp; #humanity.

#exxonknew…",FALSE,0,NA,2017-04-01 22:00:29,FALSE,NA,"848294017989136385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stevebloom55",17,TRUE,FALSE,NA,NA,"San Francisco Bay Area","en","http://pbs.twimg.com/profile_images/587581125117095937/76jzWnpX_normal.png"
"925","RT @kali0x2a: [thread]

this thread is all about $XOM #XOM #exxon #exxonmobil 's crimes against #science, #climate &amp; #humanity.

#exxonknew…",FALSE,0,NA,2017-04-01 21:58:36,FALSE,NA,"848293546037723136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nongnonghead",17,TRUE,FALSE,NA,NA,"salis(h)","en","http://pbs.twimg.com/profile_images/2678925124/8244278cacee1bbf74a9baf6e13f8bee_normal.png"
"926","RT @kali0x2a: [thread]

this thread is all about $XOM #XOM #exxon #exxonmobil 's crimes against #science, #climate &amp; #humanity.

#exxonknew…",FALSE,0,NA,2017-04-01 21:38:20,FALSE,NA,"848288445290213384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","verylittleeve",17,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/783385473590894592/RfzRptl6_normal.jpg"
"927","RT @Ohwaawaa: Add some patron* https://t.co/F2YD1Uj4Ry",FALSE,0,NA,2017-04-01 20:54:07,FALSE,NA,"848277317617143808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_xoM",19,TRUE,FALSE,NA,NA,"<U+2661><U+2661><U+2661>","en","http://pbs.twimg.com/profile_images/848728953607131136/MwRzbnaA_normal.jpg"
"928","RT @WallaceC571: Weird how people from this generation can't compliment someone without putting someone else down",FALSE,0,NA,2017-04-01 20:51:45,FALSE,NA,"848276723577892869",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_xoM",6,TRUE,FALSE,NA,NA,"<U+2661><U+2661><U+2661>","en","http://pbs.twimg.com/profile_images/848728953607131136/MwRzbnaA_normal.jpg"
"929","RT @jjjinvesting: 10 Reasons Why Stocks Can't Sell Off Big Time https://t.co/D7qoznNvwk $AAPL $AIG $FXE $FXY $IBM $INTC $SPY $TLT $WFC $XOM",FALSE,0,NA,2017-04-01 20:11:22,FALSE,NA,"848266558329823234",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","StakepoolCom",1,TRUE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/728434717087825922/27P9cOhq_normal.jpg"
"930","10 Reasons Why Stocks Can't Sell Off Big Time https://t.co/D7qoznNvwk $AAPL $AIG $FXE $FXY $IBM $INTC $SPY $TLT $WFC $XOM",FALSE,0,NA,2017-04-01 19:45:03,FALSE,NA,"848259937981669378",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jjjinvesting",1,FALSE,FALSE,NA,NA,"San Antonio, TX","en","http://pbs.twimg.com/profile_images/797133181099053056/sMpLC685_normal.jpg"
"931","Bingham Osborn &amp; Scarborough LLC Acquires 631 Shares of Exxon Mobil Co. (XOM) https://t.co/JPqh86LNQO",FALSE,0,NA,2017-04-01 19:36:34,FALSE,NA,"848257803991076866",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","chaffeybreeze",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/828754065706274816/bcfoORRd_normal.jpg"
"932","Asset Planning Services Inc. LA ADV Buys Shares of 41,355 Exxon Mobil Co. (XOM) https://t.co/W2pHGdRrJh",FALSE,0,NA,2017-04-01 19:36:34,FALSE,NA,"848257802057515008",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","chaffeybreeze",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/828754065706274816/bcfoORRd_normal.jpg"
"933","Hall Capital Management Co. Inc. Takes Position in Exxon Mobil Co. (XOM) https://t.co/ETDEbJGkJm",FALSE,0,NA,2017-04-01 19:36:34,FALSE,NA,"848257800186757120",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","chaffeybreeze",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/828754065706274816/bcfoORRd_normal.jpg"
"934","Exxon Mobil Co. $XOM is Comerica Bank’s 2nd Largest Position https://t.co/30Kl6lHiyR",FALSE,0,NA,2017-04-01 19:36:17,FALSE,NA,"848257731152805890",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","WatchlistN",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/424704502822760448/Kbvk9XzQ_normal.jpeg"
"935","Burney Co. Has $20,393,000 Position in Exxon Mobil Co. $XOM https://t.co/gYz77Rw2q3",FALSE,0,NA,2017-04-01 19:36:05,FALSE,NA,"848257681114755073",NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","WatchlistN",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/424704502822760448/Kbvk9XzQ_normal.jpeg"
"936","RT @JulieWilson_WM: Another great discovery for XOM, @HessCorporation and @nexenenergy in Guyana! Snoek adds 200+ mmb. @WoodMackenzie @Pabl…",FALSE,0,NA,2017-04-01 19:18:01,FALSE,NA,"848253132933136385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GordonMoat",11,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1507874916/XING_Profile_normal.jpg"
"937","$XOM White House launches counteroffensive amid investigations https://t.co/QFWTb795hb",FALSE,0,NA,2017-04-01 19:05:05,FALSE,NA,"848249877742145536",NA,"<a href=""http://finzine.com"" rel=""nofollow"">Finzine</a>","finzine",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/773049871519580160/8fvfjObD_normal.jpg"
"938","#WiadomosciRynkowe $XOM $DOW $DD $AA https://t.co/YSmLxPDSqa",FALSE,0,NA,2017-04-01 18:40:11,FALSE,NA,"848243610713718784",NA,"<a href=""http://www.paszportdowallstreet.pl"" rel=""nofollow"">Paszport do Wall Street</a>","paszportWS",0,FALSE,FALSE,NA,NA,"New York, USA","en","http://pbs.twimg.com/profile_images/598913089589903360/_H47UNZ1_normal.jpg"
"939","FREE DAILY OPTION TRADE. Sign up for our DAILY FREE TRADE at https://t.co/78FVQDKYyw 

$AAPL $NFLX $AMZN $GOOGL $BABA $NVDA $XOM $TSLA $WYNN",FALSE,1,NA,2017-04-01 18:23:00,FALSE,NA,"848239289888632832",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ExactOptionPick",0,FALSE,FALSE,NA,NA,"Miami, FL","en","http://pbs.twimg.com/profile_images/815610952301289472/9eFsslIB_normal.jpg"
"940","RT @JulieWilson_WM: Another great discovery for XOM, @HessCorporation and @nexenenergy in Guyana! Snoek adds 200+ mmb. @WoodMackenzie @Pabl…",FALSE,0,NA,2017-04-01 18:20:29,FALSE,NA,"848238654992633856",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","pcdunham",11,TRUE,FALSE,NA,NA,"New Orleans, LA","en","http://pbs.twimg.com/profile_images/815015359589781508/mYPtwBqP_normal.jpg"
"941","$XOM chart (long) https://t.co/Eb0sp2Pv3U",FALSE,0,NA,2017-04-01 18:18:56,FALSE,NA,"848238266465878016",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","tradeaholic",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/772863171606437888/J76Qhcdx_normal.jpg"
"942","Exxon Mobil Co. (XOM) Stake Lowered by Frontier Wealth Management LLC https://t.co/CY1pxDL7v4",FALSE,0,NA,2017-04-01 18:08:15,FALSE,NA,"848235577958969345",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MoultrieIdeas",0,FALSE,FALSE,NA,NA,"USA 
","en","http://pbs.twimg.com/profile_images/848771345550802944/3IYkvKhk_normal.jpg"
"943","RT @JulieWilson_WM: Another great discovery for XOM, @HessCorporation and @nexenenergy in Guyana! Snoek adds 200+ mmb. @WoodMackenzie @Pabl…",FALSE,0,NA,2017-04-01 18:02:35,FALSE,NA,"848234148254887937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WMALHittle",11,TRUE,FALSE,NA,NA,"Boston MA USA ","en","http://pbs.twimg.com/profile_images/543963919124299776/xtiTetI9_normal.jpeg"
"944","CVS has replaced XOM as Top Stock Pick. Huge upside potential. Details: https://t.co/YvBSNcutzb… https://t.co/KXpCXMchum",FALSE,0,NA,2017-04-01 18:01:09,TRUE,NA,"848233789402873856",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","KPLR_Invest",0,FALSE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/673970365584936964/lTDfb_dy_normal.png"
"945","$USO $XOM:

Crude Oil And Exxon Mobil And Their Choppy Path Higher:

https://t.co/s6UkCTj0O9",FALSE,0,NA,2017-04-01 17:53:08,FALSE,NA,"848231770986127361",NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>","ProTradersNews",0,FALSE,FALSE,NA,NA,"United States","en","http://pbs.twimg.com/profile_images/544714830884532225/Q8nkpEQf_normal.jpeg"
"946","@ArtkoCapital thanks for sending me your RSI screen. Now just waiting for XOM to reach the Fibb level.",FALSE,4,"ArtkoCapital",2017-04-01 17:39:18,FALSE,"848226939760332800","848228291613949952","2610464621","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarbarianCap",0,FALSE,FALSE,NA,NA,"in a permanent drawdown ","en","http://pbs.twimg.com/profile_images/545278003781971968/nWyRxoAF_normal.jpeg"
"947","RT @CarsPerforming: @empiretakeover2 $XOM OUTSTANDING SHARES 4 BILLION + https://t.co/BE8bWayt2A",FALSE,0,NA,2017-04-01 17:36:06,FALSE,NA,"848227487431745537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarsPerforming",1,TRUE,FALSE,NA,NA,"Miami,Fl","en","http://pbs.twimg.com/profile_images/836789519793995776/e0bvBCtQ_normal.jpg"
"948","@empiretakeover2 $XOM OUTSTANDING SHARES 4 BILLION + https://t.co/BE8bWayt2A",FALSE,1,"empiretakeover2",2017-04-01 17:36:02,FALSE,"848225711307407360","848227469408833537","806609499855298560","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarsPerforming",1,FALSE,FALSE,NA,NA,"Miami,Fl","en","http://pbs.twimg.com/profile_images/836789519793995776/e0bvBCtQ_normal.jpg"
"949","Fri highest Call &amp; Put ratio vs OI. CALL: $LULU $T $AA $GDX $BBRY $SBUX $XOM. PUT: $AMZN $SPY $QQQ $GLD $STX $GILD… https://t.co/YcTbuK4Mpl",FALSE,1,NA,2017-04-01 17:20:13,TRUE,NA,"848223488070610944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","15minofPham",0,FALSE,FALSE,NA,NA,"Minneapolis, MN","en","http://pbs.twimg.com/profile_images/1513792773/Herro2__normal.jpg"
"950","3 Stocks to Take advantage of recovering OIL prices. From $48/barrel to $65 in near term. IMO, XOM, RDS.B… https://t.co/g70zOP7MhM",FALSE,0,NA,2017-04-01 17:01:15,TRUE,NA,"848218716517142529",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","KPLR_Invest",0,FALSE,FALSE,NA,NA,"Florida, USA","en","http://pbs.twimg.com/profile_images/673970365584936964/lTDfb_dy_normal.png"
"951","Exxon Mobil Co. (XOM) is Altavista Wealth Management Inc.'s 2nd Largest Position https://t.co/89jEtf2FQ2",FALSE,0,NA,2017-04-01 16:38:36,FALSE,NA,"848213015908548608",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MoultrieIdeas",0,FALSE,FALSE,NA,NA,"USA 
","en","http://pbs.twimg.com/profile_images/848771345550802944/3IYkvKhk_normal.jpg"
"952","Buying XOM, BP options for summer. Is TWTR a buy?",FALSE,0,NA,2017-04-01 16:13:59,FALSE,NA,"848206818434097153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2014AliShahbaz",0,FALSE,FALSE,NA,NA,"Canada","en","http://pbs.twimg.com/profile_images/467376823265792001/XUBfzn-b_normal.jpeg"
"953","RT @OloriSWANK: So....how many of y'all are fake pregnant today?",FALSE,0,NA,2017-04-01 15:45:46,FALSE,NA,"848199719872606209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_xoM",34,TRUE,FALSE,NA,NA,"<U+2661><U+2661><U+2661>","en","http://pbs.twimg.com/profile_images/848728953607131136/MwRzbnaA_normal.jpg"
"954","How to Get Magazines to Review Your Music https://t.co/oJYNEL4ePL https://t.co/tcdULryEek",FALSE,0,NA,2017-04-01 15:44:17,FALSE,NA,"848199347468591105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2mixrecordings",0,FALSE,FALSE,NA,NA,"Road Town, British Virgin Isla","en","http://pbs.twimg.com/profile_images/781699112269774848/c9FBmtWy_normal.jpg"
"955","@JoeMZiegler I bot $XOM yest on the pullback...let's see which day was right...yest or day before",FALSE,0,"JoeMZiegler",2017-04-01 15:42:00,FALSE,"847532641415032833","848198772165423105","3229795144","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alsabogal",0,FALSE,FALSE,NA,NA,"New York/Charlotte","en","http://pbs.twimg.com/profile_images/813965107189387264/yP-HqTD0_normal.jpg"
"956","Checking the Overall Picture for Exxon Mobil Corporation (XOM)
Exxon Mobil Corporation (X...https://t.co/1iwBJSuQfX https://t.co/jUlf94irrD",FALSE,0,NA,2017-04-01 15:36:33,FALSE,NA,"848197399814254593",NA,"<a href=""https://fanpagerobot.com/"" rel=""nofollow"">Fan Page Robot</a>","OilAndGasPlanet",0,FALSE,FALSE,NA,NA,"","en-gb","http://pbs.twimg.com/profile_images/835544140175679488/ipBol1Mb_normal.jpg"
"957","ExxonMobil announces oil discovery in offshore Guyana
Exxon Mobil Corp. XOM, +2.05% said ...https://t.co/fhxlCcQdcE https://t.co/a3rg5SQDPl",FALSE,0,NA,2017-04-01 15:05:35,FALSE,NA,"848189605463633921",NA,"<a href=""https://fanpagerobot.com/"" rel=""nofollow"">Fan Page Robot</a>","OilAndGasPlanet",0,FALSE,FALSE,NA,NA,"","en-gb","http://pbs.twimg.com/profile_images/835544140175679488/ipBol1Mb_normal.jpg"
"958","Harder, stronger: Enhancing a pipeline - Energy Factor https://t.co/3uQRAlgZaP Go XOM!",FALSE,0,NA,2017-04-01 15:00:26,FALSE,NA,"848188311252475906",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pjl001",0,FALSE,FALSE,NA,NA,"Massachusetts, USA","en","http://pbs.twimg.com/profile_images/378800000725782943/f5979465289a045af6797edbf1369356_normal.jpeg"
"959","The latest Quality Mat News! https://t.co/qOm506nXqO Thanks to @SidleyEnergy @XOM_NatGas @sofiasassone #naturalgas #energy",FALSE,0,NA,2017-04-01 14:46:15,FALSE,NA,"848184741480345600",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","QualityMat",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/2475997423/Qmat_copy_normal.jpg"
"960","$XOM:

The 5 Worst Performing Dow Stocks in Q1:

https://t.co/aIdeZHhrRE",FALSE,0,NA,2017-04-01 14:37:02,FALSE,NA,"848182422860464130",NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>","NewsToDesk",0,FALSE,FALSE,NA,NA,"U.S.","en","http://pbs.twimg.com/profile_images/562292381764952064/mVtp0UmJ_normal.jpeg"
"961","Your optimism sets the tone for a spectacular day, and you may... More for Sagittarius https://t.co/B9rlIvlaCc",FALSE,0,NA,2017-04-01 14:12:36,FALSE,NA,"848176272177889280",NA,"<a href=""http://www.twittascope.com"" rel=""nofollow"">Twittascope</a>","xoM_xoxo",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/795408802627616769/fQhuLu5Z_normal.jpg"
"962","RT @top10USstocks: Exxon Mobil Corporation (NYSE:XOM) loses -2.02% on Friday-Top10 Worst Performer in SP500 #NYSE #XOM https://t.co/d3dJjg5…",FALSE,0,NA,2017-04-01 14:09:42,FALSE,NA,"848175541215784960",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","StakepoolCom",1,TRUE,FALSE,NA,NA,"New York, NY","en","http://pbs.twimg.com/profile_images/728434717087825922/27P9cOhq_normal.jpg"
"963","@olivarezcamryn your welcome girly <ed><U+00A0><U+00BD><ed><U+00B2><U+0095>",FALSE,0,"olivarezcamryn",2017-04-01 14:03:36,FALSE,"848173888022380544","848174007740399617","3037063008","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alicia_xom",0,FALSE,FALSE,NA,NA,"Mexia, TX","en","http://pbs.twimg.com/profile_images/837145442286780417/PWm4Izzx_normal.jpg"
"964","Glad I could be the one to help my cousin on prom <U+2764><U+FE0F>",FALSE,1,NA,2017-04-01 14:02:33,FALSE,NA,"848173743562207232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alicia_xom",1,FALSE,FALSE,NA,NA,"Mexia, TX","en","http://pbs.twimg.com/profile_images/837145442286780417/PWm4Izzx_normal.jpg"
"965","My cousin is gonna look so beautiful today <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>",FALSE,1,NA,2017-04-01 14:00:40,FALSE,NA,"848173269765193729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alicia_xom",1,FALSE,FALSE,NA,NA,"Mexia, TX","en","http://pbs.twimg.com/profile_images/837145442286780417/PWm4Izzx_normal.jpg"
"966","You long to be the center of attention, but you can take your ... More for Leo https://t.co/qIcJJNMefU",FALSE,0,NA,2017-04-01 13:56:10,FALSE,NA,"848172135365328896",NA,"<a href=""http://www.twittascope.com"" rel=""nofollow"">Twittascope</a>","_xoM",0,FALSE,FALSE,NA,NA,"<U+2661><U+2661><U+2661>","en","http://pbs.twimg.com/profile_images/848728953607131136/MwRzbnaA_normal.jpg"
"967","@astruzynski Yea I was a month too early on this trade, got real nice &amp; burnt by the recent pull but definitely agr… https://t.co/rAN00ZdWYf",FALSE,4,"astruzynski",2017-04-01 13:19:05,TRUE,"848159150764851201","848162803823386625","29617244","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sstrazza",0,FALSE,FALSE,NA,NA,"Connecticut, USA","en","http://pbs.twimg.com/profile_images/837769045235609600/jQICgxlb_normal.jpg"
"968","Exxon Mobil Corporation (NYSE:XOM) loses -2.02% on Friday-Top10 Worst Performer in SP500 #NYSE #XOM https://t.co/d3dJjg53Lg",FALSE,0,NA,2017-04-01 13:17:00,FALSE,NA,"848162281724792834",NA,"<a href=""https://www.agrud.com"" rel=""nofollow"">Agrud Advisors India Pvt. Ltd.</a>","top10USstocks",1,FALSE,FALSE,NA,NA,"Singapore & Kolkata","en","http://pbs.twimg.com/profile_images/674115659932930049/QlMjVopi_normal.jpg"
"969","RT @kancapital: (2) #NG_F options atm IV for the ast months $UNG $CVX $XOM $XOP $XLU #CL_F cut at 65% p.a. 

really strange ...or just wron…",FALSE,0,NA,2017-04-01 12:49:41,FALSE,NA,"848155406400724995",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/556454430032551936/lD-7VMlA_normal.jpeg"
"970","(2) #NG_F options atm IV for the ast months $UNG $CVX $XOM $XOP $XLU #CL_F cut at 65% p.a. 

really strange ...or j… https://t.co/dBDr7ndRbj",FALSE,1,"kancapital",2017-04-01 12:46:19,TRUE,"848152791088586752","848154557385461761","2357806088","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kancapital",1,FALSE,FALSE,NA,NA,"Antarktika","en","http://pbs.twimg.com/profile_images/754799707491360768/fVjvdNs8_normal.jpg"
"971","RT @kancapital: #NG_F options atm IV for the ast months $UNG $CVX $XOM $XOP $XLU #CL_F
cut at 65% p.a. https://t.co/XZNOzySLo8",FALSE,0,NA,2017-04-01 12:41:37,FALSE,NA,"848153378224054276",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","diggingplatinum",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/556454430032551936/lD-7VMlA_normal.jpeg"
"972","#NG_F options atm IV for the ast months $UNG $CVX $XOM $XOP $XLU #CL_F
cut at 65% p.a. https://t.co/XZNOzySLo8",FALSE,1,NA,2017-04-01 12:39:17,FALSE,NA,"848152791088586752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kancapital",1,FALSE,FALSE,NA,NA,"Antarktika","en","http://pbs.twimg.com/profile_images/754799707491360768/fVjvdNs8_normal.jpg"
